TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G11660,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G11960,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G12290,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G12490,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G12750,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G12980,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G13040,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G13410,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G13750,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G14270,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G14465,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G14650,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G14820,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15550,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15570,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15660,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15680,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15690,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15700,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G15910,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G16146,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G16660,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G16680,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G18980,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G19380,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G19430,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G21170,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G22760,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G23210,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G23570,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G23680,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G23700,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G24000,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G24410,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G25100,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G25980,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G26270,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G26670,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G27010,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G27130,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G28140,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G28450,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G28550,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G29050,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G29110,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G29330,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G30090,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G33980,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G34060,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G34400,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G34510,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G34900,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G35160,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G35295,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G36670,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G36930,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G37400,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G39260,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT4G39380,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G01600,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G02580,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03100,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03160,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03204,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03210,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03720,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G03890,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G05220,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G05410,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G06820,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G08640,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G10695,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G11090,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G12020,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G13790,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G14800,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G15230,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G16600,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G17220,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G17850,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G18540,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G19250,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G22380,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G22390,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G22520,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G22570,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G23240,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G24155,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G24200,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G25280,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G25350,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G25450,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT3G09600', '', '19456cd1-8e82-4edc-8978-a022a9243314')",in vitro:Bound:DAP,2861,AT5G26670,,,2861,AT3G09600,RVE8,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
